2231;;;;;"AM BOTACIN";;;;;"BOTE ACERO INOXIDABLE";;;;;"331.97";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2232;;;;;"AM BOTIMB";;;;;"BOTON TIMBRE";;;;;"10.52";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2233;;;;;"AM BOTONER";;;;;"BOTONERA SP 330";;;;;"215.52";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2234;;;;;"AM BOZMC";;;;;"BOTON ZMC";;;;;"19.39";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2235;;;;;"AM BRIPVC3";;;;;"BRIDA P/CEMENTAR PVC DE 3\"";;;;;"119.83";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2236;;;;;"AM BRIROTO";;;;;"BRIDA (TUERCA) P/TANQUE ROTOPLAS";;;;;"0.00";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2237;;;;;"AM BUJEBRO";;;;;"BUJE DE BRONCE";;;;;"135.85";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2238;;;;;"AM BUJIAJ8";;;;;"BUJIA KOHLER J-8";;;;;"30.17";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2239;;;;;"AM BULANMI";;;;;"BULTO DE LANA MINERAL";;;;;"470.00";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2240;;;;;"AM BWS-8F";;;;;"BUJIA P/MOTO WS-8F";;;;;"26.09";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2241;;;;;"AM C1/2PV";;;;;"CODO PVC 1/2 X 90";;;;;"1.05";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2242;;;;;"AM C13/16";;;;;"CHUMACERA DE PISO 1 3/16";;;;;"223.40";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2243;;;;;"AM C90X100";;;;;"CODO GALV 90 X 100 MM";;;;;"227.29";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2244;;;;;"AM CA27M";;;;;"CAPACITOR DE 27000 MFD 370 VCD";;;;;"610.23";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2245;;;;;"AM CABCORR";;;;;"CABLE PASA CORRIENTE";;;;;"319.40";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2246;;;;;"AM CABEZAL";;;;;"CABEZAL STIHL P/DESMALEZADORA";;;;;"301.73";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2247;;;;;"AM CABONYL";;;;;"CABO NYLON 11 MM";;;;;"42.24";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;12;;;;;NULL;;;;;"12";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2248;;;;;"AM CADE1/2";;;;;"CADENA PULIDA 1/2";;;;;"41.38";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2249;;;;;"AM CADE41";;;;;"CADENA 41-1";;;;;"120.00";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2250;;;;;"AM CADEBOL";;;;;"CADENA BOLA 6 MM";;;;;"27.59";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;12;;;;;NULL;;;;;"12";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2251;;;;;"AM CADENA";;;;;"CADENA PULIDA 5/16";;;;;"41.38";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;12;;;;;NULL;;;;;"12";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2252;;;;;"AM CADEPLA";;;;;"CADENA DE PLASTICO";;;;;"22.84";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;12;;;;;NULL;;;;;"12";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2253;;;;;"AM CADESLA";;;;;"CADENA ESLABON TORCIDO";;;;;"74.57";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;12;;;;;NULL;;;;;"12";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2254;;;;;"AM CADGA3";;;;;"CADENA GALVANIZADA 3/16";;;;;"15.52";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;12;;;;;NULL;;;;;"12";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2255;;;;;"AM CADGALV";;;;;"CADENA GALVANIZADA 5/16";;;;;"50.86";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;12;;;;;NULL;;;;;"12";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2256;;;;;"AM CADSERO";;;;;"CADENA SENCILLA DE RODILLO";;;;;"578.25";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2257;;;;;"AM CAJA13M";;;;;"CAJA CONDULET 13 MM";;;;;"49.59";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2258;;;;;"AM CAJACAN";;;;;"CAJA P/CANALETA";;;;;"13.03";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2259;;;;;"AM CAJAOLR";;;;;"CAJA OLR 1 1/4";;;;;"60.84";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2260;;;;;"AM CAJAOLL";;;;;"CAJA OLL 1 1/4";;;;;"60.84";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2261;;;;;"AM CAJAOT";;;;;"CAJA OT 1 1/4";;;;;"59.30";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2262;;;;;"AM CAJEMP";;;;;"CAJA P/EMPOTRAR";;;;;"3.28";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2263;;;;;"AM CAJEMPO";;;;;"CAJA P/EMPOTRAR P/4 UNIDADES";;;;;"9.11";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2264;;;;;"AM CAJOT31";;;;;"CAJA OT 31 MM";;;;;"69.23";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2265;;;;;"AM CAJPROP";;;;;"CAJA PROPOSITOS GENERALES (CONTROL)";;;;;"852.01";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2266;;;;;"AM CALE3";;;;;"CONEXION ALUMINIO E3";;;;;"27.83";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2267;;;;;"AM CAMAGNE";;;;;"CAMPO MAGNETICO P/ESMERILADORA";;;;;"775.86";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2268;;;;;"AM CAMPACA";;;;;"CAMARA PARA CARRETILLA";;;;;"30.17";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2269;;;;;"AM CAMPADI";;;;;"CAMARA PARA DIABLITO";;;;;"21.55";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2270;;;;;"AM CAMPIN4";;;;;"CAMPANA INDUSTRIAL 4\"";;;;;"72.41";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2271;;;;;"AM CAMPO";;;;;"CAMPO P/4076-02ESMERILADORA AMERICA";;;;;"426.09";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2272;;;;;"AM CAN312";;;;;"CANDADO INTEMPERIE 312";;;;;"89.92";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2273;;;;;"AM CANSE";;;;;"CANDADO SENCILLO P/CADENA";;;;;"42.67";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2274;;;;;"AM CAPINT";;;;;"CANDADO P/ INTERRUPTOR WS3TM25";;;;;"866.12";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2275;;;;;"AM CAR16";;;;;"CARRETILLA No.16";;;;;"23.66";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2276;;;;;"AM CARB104";;;;;"CARBONES BLACK & DECKER 1046";;;;;"86.21";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2277;;;;;"AM CARESME";;;;;"CARBON P/ DOBLE ESMERILADORA";;;;;"51.72";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2278;;;;;"AM CARPULI";;;;;"CARBON P/PULIDORA";;;;;"66.12";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2279;;;;;"AM CARR";;;;;"CARRIL";;;;;"252.48";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2280;;;;;"AM CARTCOP";;;;;"CARTON COPACO .015\"";;;;;"100.18";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2281;;;;;"AM CARTDES";;;;;"CARTUCHO DESECHABLE";;;;;"22.32";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2282;;;;;"AM CATA608";;;;;"CATARINA PASO 60 X 86";;;;;"977.58";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2283;;;;;"AM CATAR60";;;;;"CATARINA P 60 X 84";;;;;"1693.71";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2284;;;;;"AM CATARIN";;;;;"CATARINA PASO 60 - 80";;;;;"500.00";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2285;;;;;"AM CATRA";;;;;"CAJA C/TAPA TRANSPARENTE";;;;;"309.48";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2286;;;;;"AM CAUTIN";;;;;"CAUTIN DE LAPIZ";;;;;"116.38";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2287;;;;;"AM CBC1/2";;;;;"CONECTOR BCE. CRE P/POLID 1/2";;;;;"5.05";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2288;;;;;"AM CC-1/2";;;;;"CODO COBRE A FIERRO 1/2 A ROSCA INT";;;;;"12.23";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2289;;;;;"AM CC1/2";;;;;"CODO COBRE A FIERRO 1/2 A ROSCA EXT";;;;;"18.10";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2290;;;;;"AM CC1/2X4";;;;;"CODO COBRE 1/2X45";;;;;"9.05";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2291;;;;;"AM CC1X45";;;;;"CODO COBRE 1 X 45";;;;;"29.25";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2292;;;;;"AM CC90X10";;;;;"CODO CUADRADO 90 X 10";;;;;"147.36";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2293;;;;;"AM CCC1/2";;;;;"COPLE COBRE A COBRE 1/2";;;;;"2.17";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2294;;;;;"AM CCC3/8";;;;;"COPLE COBRE A COBRE 3/8";;;;;"2.21";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2295;;;;;"AM CDLPL";;;;;"CD LIMPIADOR P/LENTE";;;;;"29.57";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2296;;;;;"AM CDP1/2";;;;;"CUERDA DE PLASTICO 1/2";;;;;"56.89";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2297;;;;;"AM CDP3/4";;;;;"CHUMACERA DE PISO 3/4";;;;;"282.10";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2298;;;;;"AM CEBCO";;;;;"CEMENTO BLANCO";;;;;"5.17";;;;;"0";;;;;"0";;;;;"0";;;;;57;;;;;1;;;;;8;;;;;NULL;;;;;"8";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2299;;;;;"AM CEMEDOR";;;;;"CEMENTO DORADO 60 ML";;;;;"10.78";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2300;;;;;"AM CEMPLAS";;;;;"CEMENTO PLASTICO HS";;;;;"46.12";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;9;;;;;NULL;;;;;"9";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2301;;;;;"AM CEMPVC";;;;;"CEMENTO P/PVC";;;;;"35.73";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2302;;;;;"AM CEPGRI";;;;;"CEMENTO GRIS BULTO";;;;;"93.10";;;;;"0";;;;;"0";;;;;"0";;;;;57;;;;;1;;;;;3;;;;;NULL;;;;;"3";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2303;;;;;"AM CEPILLO";;;;;"CEPILLO CORAZZI";;;;;"28.55";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2304;;;;;"AM CEPOLI";;;;;"CERA POLISH";;;;;"86.96";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;9;;;;;NULL;;;;;"9";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2305;;;;;"AM CERAREN";;;;;"CERA RENOVADORA P/PISO";;;;;"67.24";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2306;;;;;"AM CERCABL";;;;;"CERCA BLANCA";;;;;"688.79";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2307;;;;;"AM CERFAN";;;;;"CERRADURA FANAL 180";;;;;"218.69";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2308;;;;;"AM CERRABA";;;;;"CERRADURA DE BARRA";;;;;"384.39";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2309;;;;;"AM CERRGAN";;;;;"CERRADURA DEXTER GANCHO";;;;;"212.07";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2310;;;;;"AM CESPOL";;;;;"CESPOL";;;;;"38.41";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2311;;;;;"AM CFV2";;;;;"CINTA DE FIBRA DE VIDRIO 2\"";;;;;"152.00";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2312;;;;;"AM CIL151";;;;;"CILINDRO/MODULO P/COPIADORA 151";;;;;"879.31";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2313;;;;;"AM CIL8CM";;;;;"CILINDRO 8 CMS. LATONADO SOPRANO";;;;;"168.09";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2314;;;;;"AM CILAM";;;;;"CILINDRO P/LAMPARA";;;;;"431.03";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2315;;;;;"AM CILCACO";;;;;"CILINDRO CAR.CORTA ADVU-50-10-A-PA";;;;;"1805.50";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2316;;;;;"AM CILCARR";;;;;"CILINDRO CARRERA CORTA 100-25-A-PA";;;;;"4530.05";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2317;;;;;"AM CILICAR";;;;;"CILINDRO CARRERA CORTA 40-25-A-PA";;;;;"1672.72";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2318;;;;;"AM CIMON";;;;;"CINTA MONT";;;;;"68.10";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2319;;;;;"AM CINANT";;;;;"CINTA ANTIDERRAPANTE";;;;;"90.52";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;13;;;;;NULL;;;;;"13";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2320;;;;;"AM CINDUC";;;;;"CINTA P/DUCTOS";;;;;"85.34";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2321;;;;;"AM CINDUST";;;;;"CINCHO INDUSTRIAL";;;;;"181.03";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2322;;;;;"AM CINELEC";;;;;"CINTA ELECTRICA";;;;;"14.28";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2323;;;;;"AM CINSELL";;;;;"CINTA SELLA-ROSCAS";;;;;"0.00";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2324;;;;;"AM CINTAZU";;;;;"CINTA PEGA-AZULEJOS";;;;;"31.90";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2325;;;;;"AM CO1X90";;;;;"CODO COBRE 1 X 90";;;;;"20.59";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
2326;;;;;"AM CO2X45";;;;;"CODO PVC 2 X 45";;;;;"34.49";;;;;"0";;;;;"0";;;;;"0";;;;;6;;;;;1;;;;;15;;;;;NULL;;;;;"15";;;;;NULL;;;;;NULL;;;;;2;;;;;NULL;;;;;1;;;;;NULL
