62;;;;;10;;;;;1049;;;;;NULL;;;;;NULL;;;;;64.1;;;;;0;;;;;64.1;;;;;1;;;;;NULL
63;;;;;10;;;;;1052;;;;;NULL;;;;;NULL;;;;;62.81;;;;;7.5;;;;;62.81;;;;;1;;;;;3
64;;;;;10;;;;;1035;;;;;NULL;;;;;NULL;;;;;67;;;;;8.71;;;;;67;;;;;1;;;;;3
65;;;;;11;;;;;245;;;;;NULL;;;;;NULL;;;;;62.22;;;;;4.1;;;;;62.22;;;;;1;;;;;3
66;;;;;11;;;;;246;;;;;NULL;;;;;NULL;;;;;67.34;;;;;13.7;;;;;67.34;;;;;1;;;;;3
67;;;;;11;;;;;247;;;;;NULL;;;;;NULL;;;;;71.53;;;;;3.6;;;;;71.53;;;;;1;;;;;3
68;;;;;11;;;;;250;;;;;NULL;;;;;NULL;;;;;89.09;;;;;9.1;;;;;89.09;;;;;1;;;;;3
69;;;;;11;;;;;262;;;;;NULL;;;;;NULL;;;;;58.3;;;;;9;;;;;58.3;;;;;1;;;;;3
70;;;;;11;;;;;269;;;;;NULL;;;;;NULL;;;;;62.33;;;;;1.7;;;;;62.33;;;;;1;;;;;3
71;;;;;11;;;;;270;;;;;NULL;;;;;NULL;;;;;63.13;;;;;3.5;;;;;63.13;;;;;1;;;;;3
72;;;;;11;;;;;271;;;;;NULL;;;;;NULL;;;;;61.66;;;;;41.1;;;;;61.66;;;;;1;;;;;3
73;;;;;11;;;;;272;;;;;NULL;;;;;NULL;;;;;63.58;;;;;105.75;;;;;63.58;;;;;1;;;;;3
74;;;;;11;;;;;275;;;;;NULL;;;;;NULL;;;;;59.64;;;;;6.4;;;;;59.64;;;;;1;;;;;3
75;;;;;12;;;;;240;;;;;NULL;;;;;NULL;;;;;32.37;;;;;0;;;;;32.37;;;;;1;;;;;NULL
76;;;;;12;;;;;10239;;;;;NULL;;;;;NULL;;;;;32.37;;;;;0;;;;;32.37;;;;;1;;;;;2
77;;;;;12;;;;;243;;;;;NULL;;;;;NULL;;;;;31.54;;;;;17;;;;;31.54;;;;;1;;;;;3
78;;;;;13;;;;;1114;;;;;NULL;;;;;NULL;;;;;3.9;;;;;133;;;;;3.9;;;;;1;;;;;3
79;;;;;13;;;;;1118;;;;;NULL;;;;;NULL;;;;;3.2;;;;;42;;;;;3.2;;;;;1;;;;;3
80;;;;;13;;;;;1130;;;;;NULL;;;;;NULL;;;;;0.56;;;;;168;;;;;0.56;;;;;1;;;;;3
81;;;;;13;;;;;1133;;;;;NULL;;;;;NULL;;;;;0.6;;;;;9;;;;;0.6;;;;;1;;;;;3
82;;;;;13;;;;;1135;;;;;NULL;;;;;NULL;;;;;0.31;;;;;41;;;;;0.31;;;;;1;;;;;3
83;;;;;13;;;;;1136;;;;;NULL;;;;;NULL;;;;;0.28;;;;;83;;;;;0.28;;;;;1;;;;;3
84;;;;;13;;;;;1149;;;;;NULL;;;;;NULL;;;;;0.2;;;;;272;;;;;0.2;;;;;1;;;;;3
85;;;;;13;;;;;1139;;;;;NULL;;;;;NULL;;;;;0.92;;;;;16;;;;;0.92;;;;;1;;;;;3
86;;;;;13;;;;;1141;;;;;NULL;;;;;NULL;;;;;0.44;;;;;309;;;;;0.44;;;;;1;;;;;3
87;;;;;13;;;;;1142;;;;;NULL;;;;;NULL;;;;;0.33;;;;;281;;;;;0.33;;;;;1;;;;;3
88;;;;;13;;;;;1155;;;;;NULL;;;;;NULL;;;;;0.29;;;;;13;;;;;0.29;;;;;1;;;;;3
89;;;;;14;;;;;709;;;;;NULL;;;;;NULL;;;;;102.24;;;;;0;;;;;102.24;;;;;1;;;;;9
90;;;;;14;;;;;710;;;;;NULL;;;;;NULL;;;;;37.6;;;;;12.26;;;;;37.6;;;;;1;;;;;3
91;;;;;14;;;;;711;;;;;NULL;;;;;NULL;;;;;43.16;;;;;21.32;;;;;43.16;;;;;1;;;;;3
92;;;;;14;;;;;712;;;;;NULL;;;;;NULL;;;;;47.72;;;;;74.13;;;;;47.72;;;;;1;;;;;3
93;;;;;15;;;;;970;;;;;NULL;;;;;NULL;;;;;13.5;;;;;29;;;;;13.5;;;;;1;;;;;3
94;;;;;15;;;;;971;;;;;NULL;;;;;NULL;;;;;13;;;;;5;;;;;13;;;;;1;;;;;3
95;;;;;15;;;;;976;;;;;NULL;;;;;NULL;;;;;12.5;;;;;98;;;;;12.5;;;;;1;;;;;3
96;;;;;15;;;;;977;;;;;NULL;;;;;NULL;;;;;13;;;;;90;;;;;13;;;;;1;;;;;3
97;;;;;15;;;;;978;;;;;NULL;;;;;NULL;;;;;25;;;;;26;;;;;25;;;;;1;;;;;3
98;;;;;15;;;;;979;;;;;NULL;;;;;NULL;;;;;35;;;;;5;;;;;35;;;;;1;;;;;3
99;;;;;15;;;;;980;;;;;NULL;;;;;NULL;;;;;45;;;;;34;;;;;45;;;;;1;;;;;3
100;;;;;15;;;;;981;;;;;NULL;;;;;NULL;;;;;10;;;;;215;;;;;10;;;;;1;;;;;3
101;;;;;15;;;;;982;;;;;NULL;;;;;NULL;;;;;12;;;;;231;;;;;12;;;;;1;;;;;3
102;;;;;15;;;;;983;;;;;NULL;;;;;NULL;;;;;13;;;;;36;;;;;13;;;;;1;;;;;3
103;;;;;15;;;;;984;;;;;NULL;;;;;NULL;;;;;13;;;;;89;;;;;13;;;;;1;;;;;3
104;;;;;15;;;;;973;;;;;NULL;;;;;NULL;;;;;12.14;;;;;6;;;;;12.14;;;;;1;;;;;3
105;;;;;16;;;;;723;;;;;NULL;;;;;NULL;;;;;52;;;;;2;;;;;52;;;;;1;;;;;3
106;;;;;16;;;;;727;;;;;NULL;;;;;NULL;;;;;52;;;;;4;;;;;52;;;;;1;;;;;3
107;;;;;16;;;;;755;;;;;NULL;;;;;NULL;;;;;52;;;;;8;;;;;52;;;;;1;;;;;3
108;;;;;16;;;;;758;;;;;NULL;;;;;NULL;;;;;52;;;;;1;;;;;52;;;;;1;;;;;3
109;;;;;16;;;;;763;;;;;NULL;;;;;NULL;;;;;52;;;;;8;;;;;52;;;;;1;;;;;3
110;;;;;16;;;;;764;;;;;NULL;;;;;NULL;;;;;52;;;;;6;;;;;52;;;;;1;;;;;3
111;;;;;16;;;;;765;;;;;NULL;;;;;NULL;;;;;52;;;;;4;;;;;52;;;;;1;;;;;3
112;;;;;16;;;;;773;;;;;NULL;;;;;NULL;;;;;52;;;;;3;;;;;52;;;;;1;;;;;3
113;;;;;16;;;;;774;;;;;NULL;;;;;NULL;;;;;52;;;;;4;;;;;52;;;;;1;;;;;3
114;;;;;16;;;;;775;;;;;NULL;;;;;NULL;;;;;52;;;;;4;;;;;52;;;;;1;;;;;3
115;;;;;16;;;;;720;;;;;NULL;;;;;NULL;;;;;52;;;;;2;;;;;52;;;;;1;;;;;3
116;;;;;16;;;;;900;;;;;NULL;;;;;NULL;;;;;15;;;;;4;;;;;15;;;;;1;;;;;3
117;;;;;17;;;;;949;;;;;NULL;;;;;NULL;;;;;52;;;;;4;;;;;52;;;;;1;;;;;3
118;;;;;17;;;;;928;;;;;NULL;;;;;NULL;;;;;52;;;;;2;;;;;52;;;;;1;;;;;3
119;;;;;17;;;;;929;;;;;NULL;;;;;NULL;;;;;52;;;;;5;;;;;52;;;;;1;;;;;3
120;;;;;17;;;;;940;;;;;NULL;;;;;NULL;;;;;52;;;;;5;;;;;52;;;;;1;;;;;3
121;;;;;17;;;;;948;;;;;NULL;;;;;NULL;;;;;52;;;;;3;;;;;52;;;;;1;;;;;3
122;;;;;18;;;;;678;;;;;NULL;;;;;NULL;;;;;6.63;;;;;3;;;;;6.63;;;;;1;;;;;3
123;;;;;18;;;;;679;;;;;NULL;;;;;NULL;;;;;2.43;;;;;1;;;;;2.43;;;;;1;;;;;3
124;;;;;19;;;;;75;;;;;NULL;;;;;NULL;;;;;75;;;;;2;;;;;75;;;;;1;;;;;3
125;;;;;19;;;;;76;;;;;NULL;;;;;NULL;;;;;75;;;;;6;;;;;75;;;;;1;;;;;3
126;;;;;19;;;;;105;;;;;NULL;;;;;NULL;;;;;6204;;;;;1;;;;;6204;;;;;1;;;;;3
127;;;;;19;;;;;112;;;;;NULL;;;;;NULL;;;;;13;;;;;11;;;;;13;;;;;1;;;;;3
128;;;;;19;;;;;121;;;;;NULL;;;;;NULL;;;;;1330;;;;;1;;;;;1330;;;;;1;;;;;3
129;;;;;19;;;;;122;;;;;NULL;;;;;NULL;;;;;2380;;;;;1;;;;;2380;;;;;1;;;;;2
130;;;;;19;;;;;102;;;;;NULL;;;;;NULL;;;;;400;;;;;0.13;;;;;400;;;;;1;;;;;3
131;;;;;20;;;;;1167;;;;;NULL;;;;;NULL;;;;;2179.2;;;;;0.73;;;;;2179.2;;;;;1;;;;;3
132;;;;;20;;;;;1174;;;;;NULL;;;;;NULL;;;;;1362;;;;;0;;;;;1362;;;;;1;;;;;3
133;;;;;20;;;;;1170;;;;;NULL;;;;;NULL;;;;;3898.4;;;;;0.23;;;;;3898.4;;;;;1;;;;;3
134;;;;;21;;;;;187;;;;;NULL;;;;;NULL;;;;;23;;;;;1;;;;;23;;;;;1;;;;;3
135;;;;;21;;;;;190;;;;;NULL;;;;;NULL;;;;;49.42;;;;;20;;;;;49.42;;;;;1;;;;;3
136;;;;;21;;;;;188;;;;;NULL;;;;;NULL;;;;;31.5;;;;;1;;;;;31.5;;;;;1;;;;;3
137;;;;;22;;;;;204;;;;;NULL;;;;;NULL;;;;;82.2;;;;;2;;;;;82.2;;;;;1;;;;;3
138;;;;;22;;;;;205;;;;;NULL;;;;;NULL;;;;;86.2;;;;;19;;;;;86.2;;;;;1;;;;;3
139;;;;;22;;;;;206;;;;;NULL;;;;;NULL;;;;;20;;;;;6;;;;;20;;;;;1;;;;;3
140;;;;;22;;;;;208;;;;;NULL;;;;;NULL;;;;;23;;;;;38;;;;;23;;;;;1;;;;;3
141;;;;;22;;;;;209;;;;;NULL;;;;;NULL;;;;;35;;;;;25;;;;;35;;;;;1;;;;;3
142;;;;;23;;;;;688;;;;;NULL;;;;;NULL;;;;;36.8;;;;;37;;;;;36.8;;;;;1;;;;;3
143;;;;;23;;;;;689;;;;;NULL;;;;;NULL;;;;;20.45;;;;;148;;;;;20.45;;;;;1;;;;;3
144;;;;;23;;;;;698;;;;;NULL;;;;;NULL;;;;;324.5;;;;;1;;;;;324.5;;;;;1;;;;;3
145;;;;;24;;;;;278;;;;;NULL;;;;;NULL;;;;;1073.28;;;;;1;;;;;1073.28;;;;;1;;;;;3
146;;;;;25;;;;;13;;;;;NULL;;;;;NULL;;;;;620;;;;;12;;;;;620;;;;;1;;;;;2
147;;;;;25;;;;;16;;;;;NULL;;;;;NULL;;;;;455.93;;;;;2;;;;;455.93;;;;;1;;;;;3
148;;;;;25;;;;;32;;;;;NULL;;;;;NULL;;;;;79.46;;;;;3;;;;;79.46;;;;;1;;;;;2
149;;;;;25;;;;;36;;;;;NULL;;;;;NULL;;;;;68.53;;;;;1;;;;;68.53;;;;;1;;;;;3
150;;;;;25;;;;;52;;;;;NULL;;;;;NULL;;;;;1192.8;;;;;2;;;;;1192.8;;;;;1;;;;;3
151;;;;;25;;;;;40;;;;;NULL;;;;;NULL;;;;;100.24;;;;;8;;;;;100.24;;;;;1;;;;;3
152;;;;;25;;;;;42;;;;;NULL;;;;;NULL;;;;;125.45;;;;;3;;;;;125.45;;;;;1;;;;;3
153;;;;;26;;;;;186;;;;;NULL;;;;;NULL;;;;;27;;;;;20;;;;;27;;;;;1;;;;;3
154;;;;;26;;;;;181;;;;;NULL;;;;;NULL;;;;;30;;;;;15;;;;;30;;;;;1;;;;;3
155;;;;;27;;;;;136;;;;;NULL;;;;;NULL;;;;;6.9;;;;;4380;;;;;6.9;;;;;1;;;;;3
156;;;;;28;;;;;969;;;;;NULL;;;;;NULL;;;;;64.25;;;;;0.16;;;;;64.25;;;;;1;;;;;3
157;;;;;28;;;;;10239;;;;;NULL;;;;;NULL;;;;;14.78;;;;;0;;;;;14.78;;;;;1;;;;;2
158;;;;;29;;;;;380;;;;;NULL;;;;;NULL;;;;;1.73;;;;;246;;;;;1.73;;;;;1;;;;;3
159;;;;;30;;;;;1147;;;;;NULL;;;;;NULL;;;;;2.95;;;;;440;;;;;2.95;;;;;1;;;;;3
160;;;;;31;;;;;1264;;;;;NULL;;;;;NULL;;;;;34;;;;;0.01;;;;;34;;;;;1;;;;;3
161;;;;;32;;;;;681;;;;;NULL;;;;;NULL;;;;;5.2;;;;;85;;;;;5.2;;;;;1;;;;;3
162;;;;;32;;;;;679;;;;;NULL;;;;;NULL;;;;;3.4;;;;;10;;;;;3.4;;;;;1;;;;;3
163;;;;;33;;;;;11;;;;;NULL;;;;;NULL;;;;;398;;;;;1;;;;;398;;;;;1;;;;;3
164;;;;;34;;;;;971;;;;;NULL;;;;;NULL;;;;;12.8;;;;;195;;;;;12.8;;;;;1;;;;;3
165;;;;;34;;;;;975;;;;;NULL;;;;;NULL;;;;;13.93;;;;;34;;;;;13.93;;;;;1;;;;;3
166;;;;;35;;;;;400;;;;;NULL;;;;;NULL;;;;;8.63;;;;;5.76;;;;;8.63;;;;;1;;;;;3
167;;;;;35;;;;;405;;;;;NULL;;;;;NULL;;;;;8.08;;;;;30;;;;;8.08;;;;;1;;;;;3
168;;;;;35;;;;;464;;;;;NULL;;;;;NULL;;;;;8.43;;;;;0.01;;;;;8.43;;;;;1;;;;;10
169;;;;;36;;;;;941;;;;;NULL;;;;;NULL;;;;;52;;;;;4;;;;;52;;;;;1;;;;;3
170;;;;;37;;;;;10239;;;;;NULL;;;;;NULL;;;;;21.9;;;;;0;;;;;21.9;;;;;1;;;;;2
171;;;;;38;;;;;1146;;;;;NULL;;;;;NULL;;;;;0.4;;;;;72;;;;;0.4;;;;;1;;;;;3
172;;;;;2111;;;;;262;;;;;NULL;;;;;NULL;;;;;60.18;;;;;10.7;;;;;60.18;;;;;1;;;;;3
173;;;;;39;;;;;80;;;;;NULL;;;;;NULL;;;;;107.82;;;;;1;;;;;107.82;;;;;1;;;;;3
174;;;;;40;;;;;369;;;;;NULL;;;;;NULL;;;;;50;;;;;7.75;;;;;50;;;;;1;;;;;3
175;;;;;41;;;;;768;;;;;NULL;;;;;NULL;;;;;27;;;;;6;;;;;27;;;;;1;;;;;3
176;;;;;42;;;;;472;;;;;NULL;;;;;NULL;;;;;35.7;;;;;3.75;;;;;35.7;;;;;1;;;;;3
177;;;;;43;;;;;676;;;;;NULL;;;;;NULL;;;;;19.42;;;;;0;;;;;19.42;;;;;1;;;;;2
178;;;;;44;;;;;416;;;;;NULL;;;;;NULL;;;;;15.6;;;;;6.08;;;;;15.6;;;;;1;;;;;3
179;;;;;44;;;;;475;;;;;NULL;;;;;NULL;;;;;10.57;;;;;5.66;;;;;10.57;;;;;1;;;;;3
180;;;;;45;;;;;1133;;;;;NULL;;;;;NULL;;;;;0.7;;;;;109;;;;;0.7;;;;;1;;;;;3
181;;;;;46;;;;;1267;;;;;NULL;;;;;NULL;;;;;8.2;;;;;2.32;;;;;8.2;;;;;1;;;;;3
182;;;;;47;;;;;463;;;;;NULL;;;;;NULL;;;;;5.99;;;;;5.63;;;;;5.99;;;;;1;;;;;3
183;;;;;48;;;;;713;;;;;NULL;;;;;NULL;;;;;37.6;;;;;15.7;;;;;37.6;;;;;1;;;;;3
184;;;;;49;;;;;939;;;;;NULL;;;;;NULL;;;;;55;;;;;3;;;;;55;;;;;1;;;;;3
185;;;;;2048;;;;;1129;;;;;NULL;;;;;NULL;;;;;0.36;;;;;536;;;;;0.36;;;;;1;;;;;3
186;;;;;2048;;;;;1134;;;;;NULL;;;;;NULL;;;;;0.04;;;;;351;;;;;0.04;;;;;1;;;;;3
187;;;;;2048;;;;;1140;;;;;NULL;;;;;NULL;;;;;0.04;;;;;124;;;;;0.04;;;;;1;;;;;3
188;;;;;2048;;;;;1149;;;;;NULL;;;;;NULL;;;;;0.09;;;;;214;;;;;0.09;;;;;1;;;;;3
189;;;;;2049;;;;;1190;;;;;NULL;;;;;NULL;;;;;1.69;;;;;129;;;;;1.69;;;;;1;;;;;3
190;;;;;50;;;;;370;;;;;NULL;;;;;NULL;;;;;50;;;;;1.15;;;;;50;;;;;1;;;;;3
191;;;;;51;;;;;1136;;;;;NULL;;;;;NULL;;;;;0.38;;;;;282;;;;;0.38;;;;;1;;;;;3
192;;;;;51;;;;;682;;;;;NULL;;;;;NULL;;;;;3.5;;;;;40;;;;;3.5;;;;;1;;;;;3
193;;;;;52;;;;;1183;;;;;NULL;;;;;NULL;;;;;0.89;;;;;748;;;;;0.89;;;;;1;;;;;3
194;;;;;53;;;;;450;;;;;NULL;;;;;NULL;;;;;17.87;;;;;0.01;;;;;17.87;;;;;1;;;;;6
195;;;;;54;;;;;901;;;;;NULL;;;;;NULL;;;;;41;;;;;1;;;;;41;;;;;1;;;;;3
196;;;;;55;;;;;119;;;;;NULL;;;;;NULL;;;;;688.84;;;;;1;;;;;688.84;;;;;1;;;;;2
197;;;;;56;;;;;927;;;;;NULL;;;;;NULL;;;;;52;;;;;1;;;;;52;;;;;1;;;;;3
198;;;;;57;;;;;465;;;;;NULL;;;;;NULL;;;;;9.65;;;;;4.33;;;;;9.65;;;;;1;;;;;3
199;;;;;58;;;;;13;;;;;NULL;;;;;NULL;;;;;728.41;;;;;7;;;;;728.41;;;;;1;;;;;2
200;;;;;58;;;;;23;;;;;NULL;;;;;NULL;;;;;2358.24;;;;;1;;;;;2358.24;;;;;1;;;;;2
201;;;;;58;;;;;97;;;;;NULL;;;;;NULL;;;;;2358.24;;;;;1;;;;;2358.24;;;;;1;;;;;2
202;;;;;59;;;;;924;;;;;NULL;;;;;NULL;;;;;56.42;;;;;11;;;;;56.42;;;;;1;;;;;3
203;;;;;60;;;;;921;;;;;NULL;;;;;NULL;;;;;57.83;;;;;9;;;;;57.83;;;;;1;;;;;3
204;;;;;61;;;;;924;;;;;NULL;;;;;NULL;;;;;55;;;;;6;;;;;55;;;;;1;;;;;3
205;;;;;2050;;;;;1203;;;;;NULL;;;;;NULL;;;;;0.45;;;;;194;;;;;0.45;;;;;1;;;;;3
206;;;;;62;;;;;931;;;;;NULL;;;;;NULL;;;;;71.67;;;;;8;;;;;71.67;;;;;1;;;;;3
207;;;;;63;;;;;367;;;;;NULL;;;;;NULL;;;;;50;;;;;4.84;;;;;50;;;;;1;;;;;3
208;;;;;63;;;;;363;;;;;NULL;;;;;NULL;;;;;50;;;;;0.46;;;;;50;;;;;1;;;;;3
209;;;;;64;;;;;126;;;;;NULL;;;;;NULL;;;;;2307.71;;;;;1;;;;;2307.71;;;;;1;;;;;2
210;;;;;2051;;;;;1185;;;;;NULL;;;;;NULL;;;;;0.71;;;;;181;;;;;0.71;;;;;1;;;;;3
211;;;;;65;;;;;201;;;;;NULL;;;;;NULL;;;;;134.6;;;;;6;;;;;134.6;;;;;1;;;;;3
212;;;;;66;;;;;972;;;;;NULL;;;;;NULL;;;;;12.81;;;;;50;;;;;12.81;;;;;1;;;;;3
213;;;;;67;;;;;281;;;;;NULL;;;;;NULL;;;;;282.1;;;;;4;;;;;282.1;;;;;1;;;;;3
214;;;;;2052;;;;;1124;;;;;NULL;;;;;NULL;;;;;6.17;;;;;21;;;;;6.17;;;;;1;;;;;3
215;;;;;68;;;;;1078;;;;;NULL;;;;;NULL;;;;;81.2;;;;;11.4;;;;;81.2;;;;;1;;;;;3
216;;;;;69;;;;;437;;;;;NULL;;;;;NULL;;;;;21;;;;;86.67;;;;;21;;;;;1;;;;;3
217;;;;;70;;;;;438;;;;;NULL;;;;;NULL;;;;;39.87;;;;;0.01;;;;;39.87;;;;;1;;;;;3
218;;;;;70;;;;;463;;;;;NULL;;;;;NULL;;;;;6.41;;;;;48.85;;;;;6.41;;;;;1;;;;;3
219;;;;;71;;;;;991;;;;;NULL;;;;;NULL;;;;;54.72;;;;;2.5;;;;;54.72;;;;;1;;;;;3
