19;;;;;"2012-06-13";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1202;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"152101";;;;;NULL;;;;;14;;;;;152101;;;;;NULL
20;;;;;"2012-06-13";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1202;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"152127";;;;;NULL;;;;;14;;;;;152127;;;;;NULL
21;;;;;"2012-06-15";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1202;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"152287";;;;;NULL;;;;;12;;;;;152287;;;;;NULL
22;;;;;"2012-06-15";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1202;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"152293";;;;;NULL;;;;;12;;;;;152293;;;;;NULL
23;;;;;"2012-08-23";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1215;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"155152";;;;;NULL;;;;;NULL;;;;;155152;;;;;NULL
24;;;;;"2012-08-23";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1215;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"155193";;;;;NULL;;;;;NULL;;;;;155193;;;;;NULL
25;;;;;"2012-08-23";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1215;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"155194";;;;;NULL;;;;;NULL;;;;;155194;;;;;NULL
26;;;;;"2012-08-31";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1215;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"155609";;;;;NULL;;;;;NULL;;;;;155609;;;;;NULL
27;;;;;"2012-09-07";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1217;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"155927";;;;;NULL;;;;;NULL;;;;;155927;;;;;NULL
28;;;;;"2012-09-07";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1217;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"155928";;;;;NULL;;;;;NULL;;;;;155928;;;;;NULL
29;;;;;"2012-09-07";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1215;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"155986";;;;;NULL;;;;;NULL;;;;;155986;;;;;NULL
30;;;;;"2012-09-07";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1215;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"156005";;;;;NULL;;;;;15;;;;;156005;;;;;NULL
31;;;;;"2012-09-10";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1215;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"156054";;;;;NULL;;;;;NULL;;;;;156054;;;;;NULL
32;;;;;"2012-09-12";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1215;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"156192";;;;;NULL;;;;;NULL;;;;;156192;;;;;NULL
33;;;;;"2012-09-13";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1215;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"156229";;;;;NULL;;;;;NULL;;;;;156229;;;;;NULL
34;;;;;"2012-09-13";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1215;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"156236";;;;;NULL;;;;;14;;;;;156236;;;;;NULL
35;;;;;"2012-09-13";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1217;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"156287";;;;;NULL;;;;;NULL;;;;;156287;;;;;NULL
36;;;;;"2012-09-13";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1215;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"156300";;;;;NULL;;;;;14;;;;;156300;;;;;NULL
37;;;;;"2012-09-14";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1218;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"156374";;;;;NULL;;;;;NULL;;;;;156374;;;;;NULL
38;;;;;"2012-09-18";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1711;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"156469";;;;;NULL;;;;;NULL;;;;;156469;;;;;NULL
39;;;;;"2012-09-19";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1215;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"156554";;;;;NULL;;;;;12;;;;;156554;;;;;NULL
40;;;;;"2012-09-25";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1218;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"156773";;;;;NULL;;;;;NULL;;;;;156773;;;;;NULL
41;;;;;"2012-09-25";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1218;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"156774";;;;;NULL;;;;;NULL;;;;;156774;;;;;NULL
42;;;;;"2012-09-27";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1217;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157009";;;;;NULL;;;;;NULL;;;;;157009;;;;;NULL
43;;;;;"2012-09-28";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1218;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157068";;;;;NULL;;;;;NULL;;;;;157068;;;;;NULL
44;;;;;"2012-09-28";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1217;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157069";;;;;NULL;;;;;NULL;;;;;157069;;;;;NULL
45;;;;;"2012-09-28";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1217;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157074";;;;;NULL;;;;;NULL;;;;;157074;;;;;NULL
46;;;;;"2012-09-28";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1218;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157075";;;;;NULL;;;;;NULL;;;;;157075;;;;;NULL
47;;;;;"2012-09-28";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1221;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157084";;;;;NULL;;;;;NULL;;;;;157084;;;;;NULL
48;;;;;"2012-09-28";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1218;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157094";;;;;NULL;;;;;NULL;;;;;157094;;;;;NULL
49;;;;;"2012-09-28";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1217;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157096";;;;;NULL;;;;;15;;;;;157096;;;;;NULL
50;;;;;"2012-09-28";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1218;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157097";;;;;NULL;;;;;15;;;;;157097;;;;;NULL
51;;;;;"2012-10-01";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1218;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157129";;;;;NULL;;;;;NULL;;;;;157129;;;;;NULL
52;;;;;"2012-10-01";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1217;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157131";;;;;NULL;;;;;NULL;;;;;157131;;;;;NULL
53;;;;;"2012-10-01";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1217;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157145";;;;;NULL;;;;;NULL;;;;;157145;;;;;NULL
54;;;;;"2012-10-01";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1218;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157146";;;;;NULL;;;;;NULL;;;;;157146;;;;;NULL
55;;;;;"2012-10-01";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1221;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157152";;;;;NULL;;;;;NULL;;;;;157152;;;;;NULL
56;;;;;"2012-10-02";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1217;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157181";;;;;NULL;;;;;NULL;;;;;157181;;;;;NULL
57;;;;;"2012-10-02";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1218;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157182";;;;;NULL;;;;;NULL;;;;;157182;;;;;NULL
58;;;;;"2012-10-02";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1217;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157186";;;;;NULL;;;;;14;;;;;157186;;;;;NULL
59;;;;;"2012-10-02";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1218;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157187";;;;;NULL;;;;;14;;;;;157187;;;;;NULL
60;;;;;"2012-10-02";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1217;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157226";;;;;NULL;;;;;14;;;;;157226;;;;;NULL
61;;;;;"2012-10-02";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1218;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157227";;;;;NULL;;;;;14;;;;;157227;;;;;NULL
62;;;;;"2012-10-04";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1217;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157295";;;;;NULL;;;;;12;;;;;157295;;;;;NULL
63;;;;;"2012-10-04";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1218;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157296";;;;;NULL;;;;;12;;;;;157296;;;;;NULL
64;;;;;"2012-10-04";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1221;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157320";;;;;NULL;;;;;15;;;;;157320;;;;;NULL
65;;;;;"2012-10-05";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1221;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"157397";;;;;NULL;;;;;NULL;;;;;157397;;;;;NULL
66;;;;;"2012-11-22";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2797;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"159673";;;;;NULL;;;;;NULL;;;;;159673;;;;;NULL
67;;;;;"2012-11-27";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2797;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"159935";;;;;NULL;;;;;NULL;;;;;159935;;;;;NULL
68;;;;;"2012-11-27";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2797;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"159936";;;;;NULL;;;;;NULL;;;;;159936;;;;;NULL
69;;;;;"2012-11-27";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2797;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"159962";;;;;NULL;;;;;NULL;;;;;159962;;;;;NULL
70;;;;;"2012-11-27";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2797;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"159963";;;;;NULL;;;;;15;;;;;159963;;;;;NULL
71;;;;;"2012-11-30";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2797;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"160182";;;;;NULL;;;;;NULL;;;;;160182;;;;;NULL
72;;;;;"2012-11-30";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2797;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"160212";;;;;NULL;;;;;NULL;;;;;160212;;;;;NULL
73;;;;;"2012-12-01";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2797;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"160244";;;;;NULL;;;;;NULL;;;;;160244;;;;;NULL
74;;;;;"2012-12-03";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2797;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"160276";;;;;NULL;;;;;NULL;;;;;160276;;;;;NULL
75;;;;;"2012-12-03";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2797;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"160284";;;;;NULL;;;;;14;;;;;160284;;;;;NULL
76;;;;;"2012-12-03";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2797;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"160367";;;;;NULL;;;;;14;;;;;160367;;;;;NULL
77;;;;;"2012-12-04";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2797;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"160401";;;;;NULL;;;;;12;;;;;160401;;;;;NULL
78;;;;;"2012-12-07";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1221;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"160719";;;;;NULL;;;;;NULL;;;;;160719;;;;;NULL
79;;;;;"2012-12-07";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1228;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"160729";;;;;NULL;;;;;NULL;;;;;160729;;;;;NULL
80;;;;;"2012-12-07";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2813;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"160730";;;;;NULL;;;;;NULL;;;;;160730;;;;;NULL
81;;;;;"2012-12-08";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2813;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"160793";;;;;NULL;;;;;NULL;;;;;160793;;;;;NULL
82;;;;;"2012-12-08";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2813;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"160798";;;;;NULL;;;;;15;;;;;160798;;;;;NULL
83;;;;;"2012-12-11";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2813;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"160975";;;;;NULL;;;;;NULL;;;;;160975;;;;;NULL
84;;;;;"2012-12-11";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2813;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"160976";;;;;NULL;;;;;NULL;;;;;160976;;;;;NULL
85;;;;;"2012-12-11";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2813;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"160988";;;;;NULL;;;;;NULL;;;;;160988;;;;;NULL
86;;;;;"2012-12-12";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1221;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161039";;;;;NULL;;;;;NULL;;;;;161039;;;;;NULL
87;;;;;"2012-12-12";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1221;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161049";;;;;NULL;;;;;14;;;;;161049;;;;;NULL
88;;;;;"2012-12-12";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1221;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161071";;;;;NULL;;;;;NULL;;;;;161071;;;;;NULL
89;;;;;"2012-12-12";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1221;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161072";;;;;NULL;;;;;NULL;;;;;161072;;;;;NULL
90;;;;;"2012-12-12";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1221;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161126";;;;;NULL;;;;;14;;;;;161126;;;;;NULL
91;;;;;"2012-12-13";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1221;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161146";;;;;NULL;;;;;12;;;;;161146;;;;;NULL
92;;;;;"2012-12-13";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1221;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161168";;;;;NULL;;;;;NULL;;;;;161168;;;;;NULL
93;;;;;"2012-12-13";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2813;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161189";;;;;NULL;;;;;NULL;;;;;161189;;;;;NULL
94;;;;;"2012-12-13";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1221;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161218";;;;;NULL;;;;;12;;;;;161218;;;;;NULL
95;;;;;"2012-12-14";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2813;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161292";;;;;NULL;;;;;NULL;;;;;161292;;;;;NULL
96;;;;;"2012-12-14";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1228;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161328";;;;;NULL;;;;;15;;;;;161328;;;;;NULL
97;;;;;"2012-12-14";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2813;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161337";;;;;NULL;;;;;NULL;;;;;161337;;;;;NULL
98;;;;;"2012-12-17";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2813;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161361";;;;;NULL;;;;;NULL;;;;;161361;;;;;NULL
99;;;;;"2012-12-17";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2813;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161368";;;;;NULL;;;;;14;;;;;161368;;;;;NULL
100;;;;;"2012-12-17";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2813;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161445";;;;;NULL;;;;;14;;;;;161445;;;;;NULL
101;;;;;"2012-12-18";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1228;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161481";;;;;NULL;;;;;NULL;;;;;161481;;;;;NULL
102;;;;;"2012-12-18";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1228;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161482";;;;;NULL;;;;;NULL;;;;;161482;;;;;NULL
103;;;;;"2012-12-19";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;2813;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161564";;;;;NULL;;;;;12;;;;;161564;;;;;NULL
104;;;;;"2012-12-19";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1225;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161580";;;;;NULL;;;;;NULL;;;;;161580;;;;;NULL
105;;;;;"2012-12-19";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1225;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161581";;;;;NULL;;;;;NULL;;;;;161581;;;;;NULL
106;;;;;"2012-12-20";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1773;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161691";;;;;NULL;;;;;NULL;;;;;161691;;;;;NULL
107;;;;;"2012-12-20";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1223;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161706";;;;;NULL;;;;;NULL;;;;;161706;;;;;NULL
108;;;;;"2012-12-20";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1224;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161707";;;;;NULL;;;;;NULL;;;;;161707;;;;;NULL
109;;;;;"2012-12-20";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1225;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161708";;;;;NULL;;;;;NULL;;;;;161708;;;;;NULL
110;;;;;"2012-12-21";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1223;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161751";;;;;NULL;;;;;NULL;;;;;161751;;;;;NULL
111;;;;;"2012-12-21";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1224;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161752";;;;;NULL;;;;;NULL;;;;;161752;;;;;NULL
112;;;;;"2012-12-21";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1223;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161753";;;;;NULL;;;;;NULL;;;;;161753;;;;;NULL
113;;;;;"2012-12-21";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1224;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161754";;;;;NULL;;;;;NULL;;;;;161754;;;;;NULL
114;;;;;"2012-12-27";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1223;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161869";;;;;NULL;;;;;NULL;;;;;161869;;;;;NULL
115;;;;;"2012-12-27";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1224;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161870";;;;;NULL;;;;;NULL;;;;;161870;;;;;NULL
116;;;;;"2012-12-27";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1225;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161871";;;;;NULL;;;;;NULL;;;;;161871;;;;;NULL
117;;;;;"2012-12-27";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1223;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161903";;;;;NULL;;;;;NULL;;;;;161903;;;;;NULL
118;;;;;"2012-12-28";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1228;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161957";;;;;NULL;;;;;NULL;;;;;161957;;;;;NULL
119;;;;;"2012-12-28";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1223;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161965";;;;;NULL;;;;;15;;;;;161965;;;;;NULL
120;;;;;"2012-12-28";;;;;10;;;;;"";;;;;NULL;;;;;NULL;;;;;1224;;;;;"0";;;;;NULL;;;;;NULL;;;;;1;;;;;"161967";;;;;NULL;;;;;15;;;;;161967;;;;;NULL
